C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_2,recall_class_2,precision_class_2,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
0.001,,100000,ovr,l1,liblinear,,0.6200665934894704,0.0,0.0,0.0,0.4396667072715912,0.6200665934894704,0.5882553942964436,0.3981195292748611,0.6200665934894704,0.6200665934894704,0.3870373282282593,0.6200665934894704,0.5796002117444399,0.7930005366865579,0.3792697514886251,0.0878355745216203
0.001,,100000,ovr,l1,saga,,0.6211300822617272,0.0,0.0,0.0,0.4429320422189168,0.6211300822617272,0.5905608436034954,0.3993461255191886,0.6211300822617272,0.6211300822617272,0.3888367897746487,0.6211300822617272,0.5812190913628488,0.7911293404475878,0.3807942537288092,0.0899491419764452
0.01,balanced,1000,ovr,l1,liblinear,,0.6233515925116038,0.2211877292396843,0.3733904393478862,0.1571418133214342,0.493014523151821,0.6233515925116038,0.6335944388497797,0.5259187891930374,0.6233515925116038,0.6233515925116038,0.4949192753815892,0.6233515925116038,0.6221463738587136,0.8272026316802075,0.4217564191619303,0.299296535944728
0.01,balanced,1000,ovr,l1,saga,,0.6056687894898245,0.2060946882019324,0.449081815501797,0.1337353606041654,0.4851148429546074,0.6056687894898245,0.6384121273029644,0.5397489527800969,0.6056687894898245,0.6056687894898245,0.4864388983275062,0.6056687894898245,0.6125291494267681,0.8203347390302304,0.4116681681042442,0.2933215050659483
0.01,balanced,10000,ovr,l1,liblinear,,0.6233515925116038,0.2211877292396843,0.3733904393478862,0.1571418133214342,0.493014523151821,0.6233515925116038,0.6335944388497797,0.5259187891930374,0.6233515925116038,0.6233515925116038,0.4949192753815892,0.6233515925116038,0.6221463738587136,0.8272026316802075,0.4217564191619303,0.299296535944728
0.01,balanced,10000,ovr,l1,saga,,0.6056687894898245,0.2060946882019324,0.449081815501797,0.1337353606041654,0.4851148429546074,0.6056687894898245,0.6384121273029644,0.5397489527800969,0.6056687894898245,0.6056687894898245,0.4864388983275062,0.6056687894898245,0.6125291494267681,0.8203347390302304,0.4116681681042442,0.2933215050659483
0.01,balanced,100000,ovr,l1,liblinear,,0.6233515925116038,0.2211877292396843,0.3733904393478862,0.1571418133214342,0.493014523151821,0.6233515925116038,0.6335944388497797,0.5259187891930374,0.6233515925116038,0.6233515925116038,0.4949192753815892,0.6233515925116038,0.6221463738587136,0.8272026316802075,0.4217564191619303,0.299296535944728
0.01,balanced,100000,ovr,l1,saga,,0.6056687894898245,0.2060946882019324,0.449081815501797,0.1337353606041654,0.4851148429546074,0.6056687894898245,0.6384121273029644,0.5397489527800969,0.6056687894898245,0.6056687894898245,0.4864388983275062,0.6056687894898245,0.6125291494267681,0.8203347390302304,0.4116681681042442,0.2933215050659483
0.01,,1000,ovr,l1,liblinear,,0.6411236775928436,0.0,0.0,0.0,0.452968622044473,0.6411236775928436,0.6105561834447281,0.4298245175332829,0.6411236775928436,0.6411236775928436,0.4280589785461225,0.6411236775928436,0.614937721910794,0.8258127261378257,0.4179581240364069,0.1380330305859105
0.01,,1000,ovr,l1,saga,,0.6412575985513675,0.0,0.0,0.0,0.4529784312026321,0.6412575985513675,0.6106652480546609,0.4299883042866054,0.6412575985513675,0.6412575985513675,0.4282246972005941,0.6412575985513675,0.6151072103692404,0.8261540182478909,0.4182181282931006,0.1381949849744308
0.01,,10000,ovr,l1,liblinear,,0.6411236775928436,0.0,0.0,0.0,0.452968622044473,0.6411236775928436,0.6105561834447281,0.4298245175332829,0.6411236775928436,0.6411236775928436,0.4280589785461225,0.6411236775928436,0.614937721910794,0.8258127261378257,0.4179581240364069,0.1380330305859105
0.01,,10000,ovr,l1,saga,,0.6412575985513675,0.0,0.0,0.0,0.4529784312026321,0.6412575985513675,0.6106652480546609,0.4299883042866054,0.6412575985513675,0.6412575985513675,0.4282246972005941,0.6412575985513675,0.6151072103692404,0.8261540182478909,0.4182181282931006,0.1381949849744308
0.01,,100000,ovr,l1,liblinear,,0.6411236775928436,0.0,0.0,0.0,0.452968622044473,0.6411236775928436,0.6105561834447281,0.4298245175332829,0.6411236775928436,0.6411236775928436,0.4280589785461225,0.6411236775928436,0.614937721910794,0.8258127261378257,0.4179581240364069,0.1380330305859105
0.01,,100000,ovr,l1,saga,,0.6412575985513675,0.0,0.0,0.0,0.4529784312026321,0.6412575985513675,0.6106652480546609,0.4299883042866054,0.6412575985513675,0.6412575985513675,0.4282246972005941,0.6412575985513675,0.6151072103692404,0.8261540182478909,0.4182181282931006,0.1381949849744308
0.1,balanced,1000,ovr,l1,liblinear,,0.6260536425777823,0.2186893573521516,0.3702493004990692,0.1551759285109008,0.4949191592723933,0.6260536425777823,0.6369948077716625,0.5284167388337981,0.6260536425777823,0.6260536425777823,0.4979028275613495,0.6260536425777823,0.6263332286698456,0.8304540881191805,0.4260185134581824,0.3002719131417163
0.1,balanced,1000,ovr,l1,saga,,0.6074859104344725,0.2042409275097621,0.4464471082417429,0.1324079527617978,0.4863284384205917,0.6074859104344725,0.6405701677127308,0.5408300130571676,0.6074859104344725,0.6074859104344725,0.4881642984845287,0.6074859104344725,0.6153995133781616,0.8229205049531171,0.41430960153656,0.2931421340614504
0.1,balanced,10000,ovr,l1,liblinear,,0.6260536425777823,0.2186893573521516,0.3702493004990692,0.1551759285109008,0.4949191592723933,0.6260536425777823,0.6369948077716625,0.5284167388337981,0.6260536425777823,0.6260536425777823,0.4979028275613495,0.6260536425777823,0.6263332286698456,0.8304540881191805,0.4260185134581824,0.3002719131417163
0.1,balanced,10000,ovr,l1,saga,,0.6074859104344725,0.2042409275097621,0.4464471082417429,0.1324079527617978,0.4863284384205917,0.6074859104344725,0.6405701677127308,0.5408300130571676,0.6074859104344725,0.6074859104344725,0.4881642984845287,0.6074859104344725,0.6153995133781616,0.8229205049531171,0.41430960153656,0.2931421340614504
